VARY1-5MIXED TEMPERATURE C,VARY2-6MIXED TEMPERATURE C,VARY3-8MIXED TEMPERATURE C,VARY-4 T-101 PARAM RR,VARY   5T-101   PARAM   D:F,VARY   6T-100   PARAM   D:F,DIM     KMOL/HR,METHANOLKMOL/HR,Q
251.9549892948073,400.91588393251,106.91281713219847,1.3550045333786498,0.26033323850733975,0.29012084996608045,93.3053040065198,24.11224714747533,25790852.251493864
248.53139821082445,402.99637768836357,102.43314998929199,1.3052430395786143,0.28366643168895134,0.29623535233883014,97.02979394439268,24.11217666596389,27418080.893333785
252.76030207625308,405.33628673544246,106.857112995546,1.3051121985147214,0.2958052643923503,0.25966483179245425,87.14887248020264,24.11075555389252,27601457.92468617
258.05877034152604,402.3258916769709,108.4225917941294,1.3001392176682134,0.27767032517714785,0.2667104774677808,87.7832635233331,24.111070960943188,26386795.225027967
250.8170165687033,400.3148513310568,102.83263447832175,1.3072002337182635,0.27936223231602625,0.28010141038420727,91.91465844457447,24.111485440349874,26787860.08809445
253.0496743951218,402.41811807026227,90.00957296305845,1.3001392176682134,0.27767032517714785,0.26803543152424353,88.17996970801998,24.111104169591655,26412874.07524897
250.1362393900152,406.21944393011916,106.71758258497839,1.326105055360565,0.2808397344039097,0.2964330119873513,96.84038708177096,24.11224004099553,27281770.705176383
250.22940247022487,407.09613090284046,106.1488037443918,1.8653626885439853,0.29996710348959316,0.29755937679983574,98.82277242747942,24.1119743612078,30057198.41171611
254.1290128131257,404.74666336114575,90.49165966018577,1.3003847278378626,0.2817735258306658,0.29867107305624085,97.5868855120954,24.112317378643645,27319777.009468287
248.53139821082445,402.99637768836357,101.44379949177421,1.301687234176281,0.28517110453588423,0.2726174370839715,90.1773905384203,24.1111291055553,27049328.180304706
253.91885769333845,400.66954394060866,103.5127051848287,1.3097252261507473,0.29942716935045594,0.25124067194442407,84.88817784181254,24.110583900083004,27740728.15891008
249.7246661331198,403.2974441224027,93.27397895257586,1.3000448115033638,0.27736449644402317,0.2603988912350715,85.8601065551679,24.110930151112925,26246144.014805894
251.36837579517763,405.5309490194096,100.55625338929175,1.3000706837236315,0.25205097803837295,0.25004129218297294,80.82613124237744,24.110862206633804,24238039.790054873
246.99206033985382,401.1129330073666,90.07504515629428,1.3000682365058458,0.2537107824899017,0.2683371458759422,86.37497788501199,24.11139356271096,24748359.480780877
249.7330292749522,407.1960742250537,90.52335859073949,1.3000684205437176,0.25505003522410974,0.25115843950840583,81.38410457963865,24.110873772350928,24475249.24981512
258.11789884771514,406.16896883315076,107.45509211667255,1.4027335628937083,0.2999735482959323,0.29539515708916975,98.18091732528731,24.111879385557415,28803334.61078864
242.35563176228627,404.5676526583897,104.86798532400692,1.3001577828631141,0.2964974900629791,0.26227588487347403,87.99479112720465,24.110789797071504,27684608.293906152
249.7246661331198,406.27931475912794,93.27397895257586,1.3012597673509538,0.27522235499005,0.2603988912350715,85.68860990839417,24.110943007999175,26088750.536677077
249.71478698672354,400.5671289959472,103.35071620213367,1.3537816397573847,0.25047664125380814,0.2509184996075312,80.96608135676891,24.110902006575166,24266469.691573065
250.08057364867935,402.3628736780099,105.23679605556035,1.3073823061975371,0.29842428309467683,0.2916031600902133,96.9213608661833,24.111742750964012,28376879.707167488
250.1362393900152,404.40282419178396,93.08662256851979,1.3003842817143487,0.2808397344039097,0.2626616719148883,86.81591282350578,24.110966744642273,26551677.494966183
250.8170165687033,403.3138325961803,90.26491816832699,1.3001682672322474,0.28093792127979433,0.2840504348473717,93.21424455504831,24.111641971534745,26960474.416991226
252.1136317235124,406.1103772836956,107.96055230639946,1.3286456201578878,0.27870592210148987,0.2997901179717574,97.65124622864637,24.112421639964662,27194140.247015912
252.11606500710607,407.44678787713224,90.644482776791,1.3286456201578878,0.2773564379084363,0.2757682693912138,90.46490192435675,24.111371010321342,26618882.366431877
249.7246661331198,407.32496982443797,103.40861097499308,1.3012825452867745,0.29552037425072214,0.29987172778898,99.1259338539323,24.11214231999536,28308780.4314505
249.7246661331198,407.26990063844767,103.40861097499308,1.3012825452867745,0.29885370806748457,0.2964073953341046,98.38493592345226,24.11193921581382,28478718.980706867
249.71478698672354,407.53887497200475,90.42373718212824,1.3000030057182983,0.25047664125380814,0.2509184996075312,80.96572004930225,24.110901714629712,24145555.718664166
251.88304220852396,402.6440404398372,106.91281713219847,1.4017038583528567,0.2999285350712358,0.2895213631037651,96.43294114015704,24.111630933738397,28690253.82971907
247.35246458002305,401.1600768255931,90.22942911819096,1.3270597481787771,0.2624741395756967,0.2997450124790682,96.2841854065838,24.11270678388464,26095631.55049686
249.7330292749522,407.1960742250537,90.99921350369726,1.3115925911542456,0.2994669406115958,0.2947727953283137,97.95403165859511,24.11188387892171,28518683.460422803
259.1711747017483,401.813904301705,93.27108755914412,1.3000949104138342,0.2725022069290619,0.27399462644477807,89.54233109063273,24.11131904165487,26165311.447826162
248.4362467547384,400.03456927933087,104.35089876357736,1.30017680345598,0.29533827466225904,0.2500617168621558,84.20394985602567,24.1105636400363,27388465.709499773
254.30027977566743,406.24774603727514,101.13123093118239,1.3501155642712819,0.2825974473682944,0.29998320831515585,98.04378200303935,24.112365781679568,27523990.24898105
252.11151841440926,407.23336047012657,90.26753139063648,1.3307127058185064,0.25478262365412596,0.29960731189660494,95.6086747801684,24.11283829000981,25585429.924103435
254.25433474641824,403.34094880212984,101.7602602081381,1.325375443565988,0.25448734584195143,0.25543524605993084,82.61964744857376,24.11098924853651,24575718.17509318
251.14145590598574,409.0365494546142,98.39707570975578,1.3158388538507682,0.2979340831031239,0.2635278671694077,88.48881536441348,24.11084159854649,27856265.235904552
250.21866183754952,402.23251254854074,100.0882182672571,1.3054749339487652,0.28685254094930457,0.2698101455171959,89.47655749878841,24.11105231737742,27126864.550752506
250.77128678597046,402.2330695407073,99.24554816470824,1.3001464706065073,0.25098568212834227,0.28398522849718366,90.74641556986485,24.112097497873506,24909867.002113804
251.497574956917,400.6809996403548,99.24961429195908,1.3058980396180166,0.25104460287643954,0.29388953041110494,93.63506999582711,24.112609331752918,25151359.08482549
252.45095775582726,402.6399159156881,106.91281713219847,1.397835053214802,0.29983126883788846,0.29012084996608045,96.60255528313256,24.111657929167052,28684298.464650176
251.5279353823335,405.2749702694379,107.16254300584055,1.3158388538507682,0.29334929658363673,0.2541304989132426,85.26671414984844,24.110707256545286,27359381.736764636
250.8170165687033,402.2330695407073,101.75028144523726,1.3011118067833887,0.27936223231602625,0.28375001417405815,92.9792842546735,24.11167188095404,26855196.991039686
252.1136317235124,404.2436942421161,90.59867751876777,1.3286456201578878,0.29460937350204364,0.27500503686008754,91.67930402068978,24.111142970068524,27852789.635652244
252.42752375742043,408.1167177750234,105.86158916508445,1.4209302620587447,0.2524805907563464,0.29568072188202627,94.27580008808943,24.112676530952307,25531894.446239784
254.83966909289154,407.66819190099835,90.4371389314591,1.3004403068808323,0.25016889796340913,0.2963222317800223,94.27104578229056,24.112751111946025,25137279.757183783
249.75632891627475,400.66110667308135,93.10962126795417,1.3012597673509538,0.25021436017916576,0.28327256292765074,90.47483740707071,24.1120751018612,24845219.551379584
254.25433474641824,403.64781918561255,101.76001437519994,1.3271000176111594,0.25558989082299116,0.28921931260279926,92.6476015776689,24.112290844086964,25396314.31190997
258.0446904036379,408.01387887270965,101.63576200612066,1.315855534585728,0.2578730874627775,0.29334506625944173,94.04063784350255,24.11245789217752,25614001.391432237
246.4795105886735,407.75555544981296,98.26489259967968,1.3048281325475957,0.2881661565905714,0.25139045321540765,84.03233553280988,24.110631318874198,26885996.988756478
250.77128678597046,404.51464226912844,100.13560346320763,1.3001464706065073,0.2546610160954643,0.28398522849718366,91.03767370113317,24.11205044418594,25163697.746490933
254.0072497264543,403.1665712472954,105.4834092819148,1.3004022591649194,0.26211191829760383,0.298483453481702,95.88692311800665,24.112647423725438,25980976.24332847
252.7420033500395,408.33209817451376,103.71028182787977,1.3472138675236016,0.25086695548150584,0.2994016441109931,95.22540977008273,24.112898086736244,25351680.205172665
246.99206033985382,401.1129330073666,90.04111546997068,1.3000682365058458,0.25284065736557515,0.2683371458759422,86.30558554904746,24.111405385971146,24688594.602836512
258.86261898611605,408.666401573261,90.82806864003973,1.3208924272315883,0.29307196971047494,0.29818399860994926,98.41442198580629,24.11215894894884,28159375.488255914
252.74338767087275,402.8235218835118,103.70775417245251,1.3159067192775242,0.29956765400266294,0.29858070705579076,99.09185045919274,24.11201967766756,28606509.94460564
247.43046741820118,400.6809996403548,96.94984173483653,1.304853227953872,0.2502600110019134,0.29388953041110494,93.57025513951862,24.112623571278682,25097952.397474013
253.70200995558835,400.6809996403548,103.27088856995888,1.3525272116888047,0.25016889796340913,0.29594111375272497,94.16007968353189,24.112731485750732,25236738.60421038
248.24610068298745,400.8650286690137,90.51782339845859,1.300188686878243,0.2809451736975704,0.25000180770038033,83.03375969129482,24.110648075452044,26309890.835047755
251.9549892948073,400.91588393251,101.60257900823763,1.3174297917113311,0.26033323850733975,0.28700206805307543,92.38424608218003,24.112104944949078,25646060.929925516
250.13763839733218,404.40282419178396,90.23197226636563,1.3003842817143487,0.2500497759224332,0.26215924206347135,84.2564316311871,24.111252580983273,24362391.69568424
252.0473238092138,407.2347638097521,97.94664881714075,1.3766620534160758,0.2677981592547988,0.2510742605452729,82.32867745625622,24.11077305764209,25563241.871531583
257.91117515165257,402.93406811118206,90.59972367388191,1.3002997188036785,0.2808437010376087,0.2713843857347404,89.44732575905526,24.111150578396067,26708760.62645304
251.8431303918419,402.6239351076172,105.79746922639238,1.3006125784469615,0.25241057395804894,0.280998288552951,89.99443808029592,24.11191710214365,24937654.289374348
247.70728404319738,403.3597450956422,90.01268050998917,1.3000064807120348,0.25125177045243524,0.27202708729953734,87.26974120263198,24.111541068508316,24660162.033063635
249.74671581069333,407.30718913597866,103.58630298662756,1.3012825452867745,0.29552037425072214,0.2898041183189621,96.13658088382245,24.111715211731205,28124964.588146362
252.1530944643543,406.32297760995823,106.70356284083425,1.4026399697356289,0.29883780331949317,0.2957720273309962,98.19480862159449,24.111914498027573,28730517.731249444
251.4878838314907,405.2623611514051,105.84800693374356,1.3157038164737467,0.29199528505669947,0.2535320589418582,84.97910564235808,24.11070012447391,27245907.46882065
247.20643487061807,407.76326860504787,98.26489259967968,1.3048281325475957,0.2881661565905714,0.25028496892325347,83.69765063208555,24.11061018201453,26867026.52410594
253.97808078840532,404.2934903638644,104.87968785486163,1.3097252261507473,0.26171358841337794,0.25126468878536734,81.92400305513445,24.110822235518174,24969702.41006276
253.0496743951218,404.63378540094453,97.60909199914245,1.3001392176682134,0.2670988098073609,0.26803543152424353,87.3271997468891,24.111243043951053,25676943.04569208
258.5792604914074,404.52411266988673,101.75028144523726,1.3246732008342745,0.281438242057284,0.2812899041113916,92.43071489152506,24.111528346750493,27010744.01898085
252.7420033500395,408.337609929888,103.70775417245251,1.3159067192775242,0.25326318886099536,0.29858070705579076,95.18440234401729,24.11281225987573,25427987.21961873
245.76136283214112,400.6169860485495,90.04111546997068,1.3001201576513701,0.25545043531579315,0.2524867567308151,81.80789842939095,24.110911217887494,24532652.803354688
250.27072046611116,403.6202176901164,100.08338267789716,1.3544353917261012,0.2967939170106085,0.2896710099515384,96.20887534687833,24.111685837347114,28348734.05045206
254.30027977566743,404.7798027628057,102.07660916375882,1.3501155642712819,0.2825974473682944,0.29730712358682687,97.25580987492522,24.112241126699157,27466331.927059524
248.4362467547384,400.02034283995124,104.35089876357736,1.30017680345598,0.2794346315995254,0.25128590450145233,83.29730453119161,24.11068932323216,26222066.08748638
251.14145590598574,408.87246146582703,98.39707570975578,1.3158388538507682,0.2984069422487209,0.2640577313696542,88.68708676083284,24.11084889239513,27900753.00978924
246.98642182147776,403.1194270411686,90.04111546997068,1.3000760944784229,0.2501885481711158,0.2683371458759422,86.09408035129994,24.111441422862313,24506450.460843086
249.71338797940655,407.53887497200475,93.5753887122421,1.3000072626946393,0.28061325445949314,0.2528993189195721,83.87473201947124,24.11072268902754,26341615.937291503
245.37427483734058,403.06269873832764,90.24179462611121,1.3004022591649194,0.26211191829760383,0.29605337875685334,95.16808442281886,24.11253921107295,25934201.47616881
252.0473238092138,407.24993618552844,97.50855832112788,1.3537162178960254,0.2670284959494978,0.2510742605452729,82.26973471438494,24.11077885521184,25447375.19862292
246.3131737540647,405.2021275459924,100.1946470079012,1.3011343999384832,0.29918953787636876,0.2643566818510429,88.84027247313452,24.110815775366156,27924610.34769587
247.18817840983425,400.53258844153106,96.94984173483653,1.3046247259434958,0.25067598520466167,0.29085517249895154,92.72111619959287,24.11245895103984,25056266.8933568
247.34175842554106,407.4897492890638,90.22533530746404,1.3001201576513701,0.25473852762287824,0.27206979402894566,87.56043414258833,24.111495011330007,24900865.348428734
246.9296772921408,402.7661132973419,101.81945041608371,1.301687234176281,0.28917503098296926,0.27423726175441604,90.99628914538899,24.111121881943355,27370818.63691721
249.71338797940655,407.53887497200475,93.27397895257586,1.3000030057182983,0.28061325445949314,0.2513881328723481,83.42226589216376,24.11068481264586,26311861.150443427
254.24071082443584,407.9584965388883,107.48655061987425,1.3000042806509755,0.2763231729756529,0.2500004234378581,82.66332409635464,24.11067577971699,25963423.28380131
